Fecha;Anio;Mes;Linea;Línea Unificada;Canal de distribución;Fac Impo Bruto;Costo Total Com;Fac Kilos;Comercial Kilos;Rendimiento;Precio
jul-18;2018;Julio;YERBA MATE HIERBAS;Yerba Mate;Cadenas de Supermercados;1516685;907704;17000;13715;608981;89
jul-18;2018;Julio;YERBA MATE HIERBAS;Yerba Mate;Distribuidores;1913481;717111;23605;15563;1196370;81
jul-18;2018;Julio;YERBA MATE HIERBAS;Yerba Mate;Supermercados;593388;265219;7280;5644;328169;82
jul-18;2018;Julio;YERBA MATE HIERBAS;Yerba Mate;Grandes Mayoristas;629311;313270;7825;6767;316041;80
jul-18;2018;Julio;YERBA MATE HIERBAS;Yerba Mate;Mayoristas;154460;67328;1920;1462;87132;80
jul-18;2018;Julio;YERBA MATE HIERBAS;Yerba Mate;Distribuidores;52691;20000;640;420;32691;82
jul-18;2018;Julio;YERBA MATE HIERBAS;Yerba Mate;Grandes Mayoristas;7600;2534;90;55;5066;84
jul-18;2018;Julio;YERBA MATE HIERBAS;Yerba Mate;Supermercados;3951;2276;49;49;1675;81
jul-18;2018;Julio;YERBA MATE HIERBAS;Yerba Mate;Cadenas de Supermercados;345;253;6;6;93;63
ago-18;2018;Agosto;YERBA MATE HIERBAS;Yerba Mate;Cadenas de Supermercados;1272265;599982;13510;10137;672283;94
ago-18;2018;Agosto;YERBA MATE HIERBAS;Yerba Mate;Distribuidores;1119849;726110;12850;14990;393738;87
ago-18;2018;Agosto;YERBA MATE HIERBAS;Yerba Mate;Supermercados;554456;298639;6260;6210;255816;89
ago-18;2018;Agosto;YERBA MATE HIERBAS;Yerba Mate;Grandes Mayoristas;430665;432588;4970;9043;-1923;87
ago-18;2018;Agosto;YERBA MATE HIERBAS;Yerba Mate;Mayoristas;149088;99054;1700;2061;50034;88
ago-18;2018;Agosto;YERBA MATE HIERBAS;Yerba Mate;Distribuidores;26756;10560;300;220;16196;89
ago-18;2018;Agosto;YERBA MATE HIERBAS;Yerba Mate;Grandes Mayoristas;3659;2150;40;45;1509;91
ago-18;2018;Agosto;YERBA MATE HIERBAS;Yerba Mate;Supermercados;1467;334;17;7;1133;86
ago-18;2018;Agosto;YERBA MATE HIERBAS;Yerba Mate;Cadenas de Supermercados;630;553;9;12;77;74
sep-18;2018;Septiembre;YERBA MATE HIERBAS;Yerba Mate;Cadenas de Supermercados;1062509;615852;11030;12308;446657;96
sep-18;2018;Septiembre;YERBA MATE HIERBAS;Yerba Mate;Distribuidores;1463223;943600;15995;18868;519623;91
sep-18;2018;Septiembre;YERBA MATE HIERBAS;Yerba Mate;Supermercados;567185;282387;6205;5671;284798;91
sep-18;2018;Septiembre;YERBA MATE HIERBAS;Yerba Mate;Grandes Mayoristas;821033;121336;8975;2420;699697;91
sep-18;2018;Septiembre;YERBA MATE HIERBAS;Yerba Mate;Mayoristas;153686;140334;1680;2814;13352;91
sep-18;2018;Septiembre;YERBA MATE HIERBAS;Yerba Mate;Distribuidores;53058;33352;580;670;19706;91
sep-18;2018;Septiembre;YERBA MATE HIERBAS;Yerba Mate;Grandes Mayoristas;3202;2231;35;45;970;91
sep-18;2018;Septiembre;YERBA MATE HIERBAS;Yerba Mate;Cadenas de Supermercados;222;99;3;2;124;74
oct-18;2018;Octubre;YERBA MATE HIERBAS;Yerba Mate;Cadenas de Supermercados;1549407;1262707;15055;19289;286700;103
oct-18;2018;Octubre;YERBA MATE HIERBAS;Yerba Mate;Distribuidores;1773877;686633;18945;12499;1087243;94
oct-18;2018;Octubre;YERBA MATE HIERBAS;Yerba Mate;Supermercados;481173;211074;5050;3793;270099;95
oct-18;2018;Octubre;YERBA MATE HIERBAS;Yerba Mate;Grandes Mayoristas;200505;190499;2140;3474;10007;94
oct-18;2018;Octubre;YERBA MATE HIERBAS;Yerba Mate;Mayoristas;265976;45615;2880;833;220361;92
oct-18;2018;Octubre;YERBA MATE HIERBAS;Yerba Mate;Distribuidores;21407;11498;225;210;9909;95
oct-18;2018;Octubre;YERBA MATE HIERBAS;Yerba Mate;Grandes Mayoristas;5860;2459;60;45;3400;98
oct-18;2018;Octubre;YERBA MATE HIERBAS;Yerba Mate;Supermercados;470;0;5;0;470;94
oct-18;2018;Octubre;YERBA MATE HIERBAS;Yerba Mate;Cadenas de Supermercados;1112;820;15;15;292;74
nov-18;2018;Noviembre;YERBA MATE HIERBAS;Yerba Mate;Cadenas de Supermercados;1556382;194051;14840;3342;1362331;105
nov-18;2018;Noviembre;YERBA MATE HIERBAS;Yerba Mate;Distribuidores;1192153;777249;11955;13250;414904;100
nov-18;2018;Noviembre;YERBA MATE HIERBAS;Yerba Mate;Supermercados;406359;328667;4075;5631;77692;100
nov-18;2018;Noviembre;YERBA MATE HIERBAS;Yerba Mate;Grandes Mayoristas;412180;297896;4160;3535;114284;99
nov-18;2018;Noviembre;YERBA MATE HIERBAS;Yerba Mate;Mayoristas;90745;123258;910;2110;-32513;100
nov-18;2018;Noviembre;YERBA MATE HIERBAS;Yerba Mate;Distribuidores;40885;29477;410;505;11408;100
nov-18;2018;Noviembre;YERBA MATE HIERBAS;Yerba Mate;Grandes Mayoristas;2493;1446;25;25;1047;100
nov-18;2018;Noviembre;YERBA MATE HIERBAS;Yerba Mate;Supermercados;1881;1170;20;20;711;94
nov-18;2018;Noviembre;YERBA MATE HIERBAS;Yerba Mate;Cadenas de Supermercados;895;632;13;11;263;72
dic-18;2018;Diciembre;YERBA MATE HIERBAS;Yerba Mate;Cadenas de Supermercados;403856;631443;3535;11100;-227587;114
dic-18;2018;Diciembre;YERBA MATE HIERBAS;Yerba Mate;Distribuidores;1265484;807188;12395;14185;458295;102
dic-18;2018;Diciembre;YERBA MATE HIERBAS;Yerba Mate;Supermercados;545555;249859;5275;4396;295696;103
dic-18;2018;Diciembre;YERBA MATE HIERBAS;Yerba Mate;Grandes Mayoristas;404245;106288;3685;1882;297956;110
dic-18;2018;Diciembre;YERBA MATE HIERBAS;Yerba Mate;Mayoristas;208481;61764;2065;1085;146717;101
dic-18;2018;Diciembre;YERBA MATE HIERBAS;Yerba Mate;Distribuidores;47074;21209;450;375;25865;105
dic-18;2018;Diciembre;YERBA MATE HIERBAS;Yerba Mate;Grandes Mayoristas;544;289;5;5;255;109
dic-18;2018;Diciembre;YERBA MATE HIERBAS;Yerba Mate;Supermercados;513;280;5;5;232;103
dic-18;2018;Diciembre;YERBA MATE HIERBAS;Yerba Mate;Cadenas de Supermercados;531;420;8;6;111;71
ene-19;2019;Enero;YERBA MATE HIERBAS;Yerba Mate;Cadenas de Supermercados;1433742;710585;12505;12249;723157;115
ene-19;2019;Enero;YERBA MATE HIERBAS;Yerba Mate;Distribuidores;1806689;777259;16625;13460;1029429;109
ene-19;2019;Enero;YERBA MATE HIERBAS;Yerba Mate;Supermercados;546173;331978;5025;5741;214195;109
ene-19;2019;Enero;YERBA MATE HIERBAS;Yerba Mate;Grandes Mayoristas;226531;378796;2065;6530;-152265;110
ene-19;2019;Enero;YERBA MATE HIERBAS;Yerba Mate;Mayoristas;119570;45408;1100;785;74162;109
ene-19;2019;Enero;YERBA MATE HIERBAS;Yerba Mate;Distribuidores;28806;30714;265;530;-1908;109
ene-19;2019;Enero;YERBA MATE HIERBAS;Yerba Mate;Grandes Mayoristas;2174;1160;20;20;1014;109
ene-19;2019;Enero;YERBA MATE HIERBAS;Yerba Mate;Cadenas de Supermercados;499;337;7;6;162;71
feb-19;2019;Febrero;YERBA MATE HIERBAS;Yerba Mate;Cadenas de Supermercados;1558057;947408;13465;12698;610649;116
feb-19;2019;Febrero;YERBA MATE HIERBAS;Yerba Mate;Distribuidores;1305724;901197;11960;14374;404527;109
feb-19;2019;Febrero;YERBA MATE HIERBAS;Yerba Mate;Supermercados;650446;380296;5875;6245;270150;111
feb-19;2019;Febrero;YERBA MATE HIERBAS;Yerba Mate;Grandes Mayoristas;650521;126776;5930;2039;523745;110
feb-19;2019;Febrero;YERBA MATE HIERBAS;Yerba Mate;Mayoristas;96286;107109;875;1710;-10823;110
feb-19;2019;Febrero;YERBA MATE HIERBAS;Yerba Mate;Distribuidores;51877;-9641;475;-155;61518;109
feb-19;2019;Febrero;YERBA MATE HIERBAS;Yerba Mate;Grandes Mayoristas;6522;4037;60;65;2485;109
feb-19;2019;Febrero;YERBA MATE HIERBAS;Yerba Mate;Supermercados;6765;3958;66;66;2807;103
feb-19;2019;Febrero;YERBA MATE HIERBAS;Yerba Mate;Cadenas de Supermercados;2336;2050;33;33;287;71
mar-19;2019;Marzo;YERBA MATE HIERBAS;Yerba Mate;Cadenas de Supermercados;1123194;567509;9010;5997;555685;125
mar-19;2019;Marzo;YERBA MATE HIERBAS;Yerba Mate;Distribuidores;1667822;831212;14530;12582;836610;115
mar-19;2019;Marzo;YERBA MATE HIERBAS;Yerba Mate;Supermercados;532086;306246;4545;4771;225840;117
mar-19;2019;Marzo;YERBA MATE HIERBAS;Yerba Mate;Grandes Mayoristas;266679;607846;2245;8494;-341167;119
mar-19;2019;Marzo;YERBA MATE HIERBAS;Yerba Mate;Mayoristas;190630;98086;1675;1535;92544;114
mar-19;2019;Marzo;YERBA MATE HIERBAS;Yerba Mate;Distribuidores;96561;63715;815;990;32847;118
mar-19;2019;Marzo;YERBA MATE HIERBAS;Yerba Mate;Grandes Mayoristas;1185;329;10;5;856;118
mar-19;2019;Marzo;YERBA MATE HIERBAS;Yerba Mate;Cadenas de Supermercados;1133;316;16;5;817;71
abr-19;2019;Abril;YERBA MATE HIERBAS;Yerba Mate;Cadenas de Supermercados;975417;634858;7640;9167;340559;128
abr-19;2019;Abril;YERBA MATE HIERBAS;Yerba Mate;Distribuidores;1558811;1029640;12910;14409;529171;121
abr-19;2019;Abril;YERBA MATE HIERBAS;Yerba Mate;Supermercados;623711;263530;5160;3796;360181;121
abr-19;2019;Abril;YERBA MATE HIERBAS;Yerba Mate;Grandes Mayoristas;1025021;213903;8540;3098;811118;120
abr-19;2019;Abril;YERBA MATE HIERBAS;Yerba Mate;Mayoristas;169367;96181;1415;1375;73185;120
abr-19;2019;Abril;YERBA MATE HIERBAS;Yerba Mate;Distribuidores;37504;26714;310;390;10791;121
abr-19;2019;Abril;YERBA MATE HIERBAS;Yerba Mate;Grandes Mayoristas;3887;3476;30;50;410;130
abr-19;2019;Abril;YERBA MATE HIERBAS;Yerba Mate;Cadenas de Supermercados;1504;920;16;14;584;97
may-19;2019;Mayo;YERBA MATE HIERBAS;Yerba Mate;Cadenas de Supermercados;1288795;747444;8890;7645;541351;145
may-19;2019;Mayo;YERBA MATE HIERBAS;Yerba Mate;Distribuidores;2138214;1080768;16065;12962;1057446;133
may-19;2019;Mayo;YERBA MATE HIERBAS;Yerba Mate;Supermercados;542979;260661;4060;3359;282318;134
may-19;2019;Mayo;YERBA MATE HIERBAS;Yerba Mate;Grandes Mayoristas;603082;339348;4485;4339;263734;134
may-19;2019;Mayo;YERBA MATE HIERBAS;Yerba Mate;Mayoristas;200423;42503;1515;545;157920;132
may-19;2019;Mayo;YERBA MATE HIERBAS;Yerba Mate;Distribuidores;76000;29702;565;380;46298;135
may-19;2019;Mayo;YERBA MATE HIERBAS;Yerba Mate;Grandes Mayoristas;2708;783;20;0;1925;135
may-19;2019;Mayo;YERBA MATE HIERBAS;Yerba Mate;Cadenas de Supermercados;1601;1301;17;17;300;97
jun-19;2019;Junio;YERBA MATE HIERBAS;Yerba Mate;Cadenas de Supermercados;1137159;650761;7636;8080;486398;149
jun-19;2019;Junio;YERBA MATE HIERBAS;Yerba Mate;Distribuidores;1460144;1325870;10340;16400;134274;141
jun-19;2019;Junio;YERBA MATE HIERBAS;Yerba Mate;Supermercados;410950;272460;2910;3379;138490;141
jun-19;2019;Junio;YERBA MATE HIERBAS;Yerba Mate;Grandes Mayoristas;477653;276676;3365;3717;200977;142
jun-19;2019;Junio;YERBA MATE HIERBAS;Yerba Mate;Mayoristas;63672;75113;455;930;-11441;140
jun-19;2019;Junio;YERBA MATE HIERBAS;Yerba Mate;Distribuidores;64255;47311;455;584;16944;141
jun-19;2019;Junio;YERBA MATE HIERBAS;Yerba Mate;Grandes Mayoristas;3531;3204;25;40;326;141
jun-19;2019;Junio;YERBA MATE HIERBAS;Yerba Mate;Cadenas de Supermercados;1407;1168;15;15;239;97
jul-19;2019;Julio;YERBA MATE HIERBAS;Yerba Mate;Cadenas de Supermercados;1393094;862970;9355;11377;530124;149
jul-19;2019;Julio;YERBA MATE HIERBAS;Yerba Mate;Distribuidores;2177612;944904;15420;12163;1232708;141
jul-19;2019;Julio;YERBA MATE HIERBAS;Yerba Mate;Supermercados;495682;270999;3510;3472;224683;141
jul-19;2019;Julio;YERBA MATE HIERBAS;Yerba Mate;Grandes Mayoristas;556771;116278;3650;1523;440493;153
jul-19;2019;Julio;YERBA MATE HIERBAS;Yerba Mate;Mayoristas;125686;96569;890;1240;29117;141
jul-19;2019;Julio;YERBA MATE HIERBAS;Yerba Mate;Distribuidores;67080;19302;475;250;47778;141
jul-19;2019;Julio;YERBA MATE HIERBAS;Yerba Mate;Grandes Mayoristas;5649;1573;40;20;4075;141
jul-19;2019;Julio;YERBA MATE HIERBAS;Yerba Mate;Supermercados;666;405;5;5;261;133
jul-19;2019;Julio;YERBA MATE HIERBAS;Yerba Mate;Cadenas de Supermercados;2669;1919;28;25;750;97
ago-19;2019;Agosto;YERBA MATE HIERBAS;Yerba Mate;Cadenas de Supermercados;2125898;678288;13320;8797;1447610;160
ago-19;2019;Agosto;YERBA MATE HIERBAS;Yerba Mate;Distribuidores;1861555;782615;12860;9431;1078940;145
ago-19;2019;Agosto;YERBA MATE HIERBAS;Yerba Mate;Supermercados;559684;303700;3840;3673;255984;146
ago-19;2019;Agosto;YERBA MATE HIERBAS;Yerba Mate;Grandes Mayoristas;283134;704254;1800;8511;-421121;157
ago-19;2019;Agosto;YERBA MATE HIERBAS;Yerba Mate;Mayoristas;171631;101901;1205;1225;69729;142
ago-19;2019;Agosto;YERBA MATE HIERBAS;Yerba Mate;Distribuidores;21747;113399;145;1365;-91652;150
ago-19;2019;Agosto;YERBA MATE HIERBAS;Yerba Mate;Grandes Mayoristas;1539;806;10;10;733;154
ago-19;2019;Agosto;YERBA MATE HIERBAS;Yerba Mate;Cadenas de Supermercados;1970;2042;20;28;-72;99
sep-19;2019;Septiembre;YERBA MATE HIERBAS;Yerba Mate;Cadenas de Supermercados;1856108;1162508;10780;13796;693600;172
sep-19;2019;Septiembre;YERBA MATE HIERBAS;Yerba Mate;Distribuidores;1700579;985457;11145;11663;715122;153
sep-19;2019;Septiembre;YERBA MATE HIERBAS;Yerba Mate;Supermercados;675709;468317;4390;5422;207392;154
sep-19;2019;Septiembre;YERBA MATE HIERBAS;Yerba Mate;Grandes Mayoristas;1687238;-37131;10035;1364;1724368;168
sep-19;2019;Septiembre;YERBA MATE HIERBAS;Yerba Mate;Mayoristas;187013;48184;1215;565;138828;154
sep-19;2019;Septiembre;YERBA MATE HIERBAS;Yerba Mate;Distribuidores;200866;106752;1305;840;94114;154
sep-19;2019;Septiembre;YERBA MATE HIERBAS;Yerba Mate;Grandes Mayoristas;3848;27168;25;310;-23320;154
sep-19;2019;Septiembre;YERBA MATE HIERBAS;Yerba Mate;Cadenas de Supermercados;6000;4096;60;49;1904;100
oct-19;2019;Octubre;YERBA MATE HIERBAS;Yerba Mate;Cadenas de Supermercados;2273027;1480421;11935;16317;792606;190
oct-19;2019;Octubre;YERBA MATE HIERBAS;Yerba Mate;Distribuidores;1761800;953025;11145;10505;808775;158
oct-19;2019;Octubre;YERBA MATE HIERBAS;Yerba Mate;Supermercados;730390;414664;4630;4591;315727;158
oct-19;2019;Octubre;YERBA MATE HIERBAS;Yerba Mate;Grandes Mayoristas;990162;495616;5125;5406;494546;193
oct-19;2019;Octubre;YERBA MATE HIERBAS;Yerba Mate;Mayoristas;124493;42915;780;470;81578;160
oct-19;2019;Octubre;YERBA MATE HIERBAS;Yerba Mate;Distribuidores;131872;10537;850;90;121335;155
oct-19;2019;Octubre;YERBA MATE HIERBAS;Yerba Mate;Grandes Mayoristas;10913;1756;70;-205;9157;156
oct-19;2019;Octubre;YERBA MATE HIERBAS;Yerba Mate;Cadenas de Supermercados;4600;4025;46;45;575;100
nov-19;2019;Noviembre;YERBA MATE HIERBAS;Yerba Mate;Cadenas de Supermercados;3314819;1628569;15835;16068;1686250;209
nov-19;2019;Noviembre;YERBA MATE HIERBAS;Yerba Mate;Distribuidores;1512250;1039286;8730;10736;472964;173
nov-19;2019;Noviembre;YERBA MATE HIERBAS;Yerba Mate;Supermercados;793039;469437;4540;4759;323602;175
nov-19;2019;Noviembre;YERBA MATE HIERBAS;Yerba Mate;Grandes Mayoristas;371455;427539;1845;4386;-56084;201
nov-19;2019;Noviembre;YERBA MATE HIERBAS;Yerba Mate;Mayoristas;68389;61518;380;620;6871;180
nov-19;2019;Noviembre;YERBA MATE HIERBAS;Yerba Mate;Distribuidores;34899;26279;190;270;8620;184
nov-19;2019;Noviembre;YERBA MATE HIERBAS;Yerba Mate;Grandes Mayoristas;1678;10257;10;105;-8580;168
nov-19;2019;Noviembre;YERBA MATE HIERBAS;Yerba Mate;Cadenas de Supermercados;2650;2484;27;26;166;100
dic-19;2019;Diciembre;YERBA MATE HIERBAS;Yerba Mate;Cadenas de Supermercados;3703909;1476649;17155;12926;2227261;216
dic-19;2019;Diciembre;YERBA MATE HIERBAS;Yerba Mate;Distribuidores;2442886;799621;12745;7997;1643265;192
dic-19;2019;Diciembre;YERBA MATE HIERBAS;Yerba Mate;Supermercados;742834;218648;3875;1583;524186;192
dic-19;2019;Diciembre;YERBA MATE HIERBAS;Yerba Mate;Grandes Mayoristas;1335657;311201;6150;1853;1024456;217
dic-19;2019;Diciembre;YERBA MATE HIERBAS;Yerba Mate;Mayoristas;194144;77845;980;760;116299;198
dic-19;2019;Diciembre;YERBA MATE HIERBAS;Yerba Mate;Distribuidores;33817;41929;175;515;-8112;193
dic-19;2019;Diciembre;YERBA MATE HIERBAS;Yerba Mate;Grandes Mayoristas;22804;1483;120;15;21322;190
dic-19;2019;Diciembre;YERBA MATE HIERBAS;Yerba Mate;Supermercados;1255;690;7;7;566;193
dic-19;2019;Diciembre;YERBA MATE HIERBAS;Yerba Mate;Cadenas de Supermercados;3570;2808;26;28;762;140
ene-20;2020;Enero;YERBA MATE HIERBAS;Yerba Mate;Cadenas de Supermercados;2227386;1184106;10310;11253;1043280;216
ene-20;2020;Enero;YERBA MATE HIERBAS;Yerba Mate;Distribuidores;1841294;922987;9010;8727;918307;204
ene-20;2020;Enero;YERBA MATE HIERBAS;Yerba Mate;Supermercados;695432;391802;3395;3705;303630;205
ene-20;2020;Enero;YERBA MATE HIERBAS;Yerba Mate;Grandes Mayoristas;201977;250141;930;2372;-48163;217
ene-20;2020;Enero;YERBA MATE HIERBAS;Yerba Mate;Mayoristas;82960;42434;405;400;40526;205
ene-20;2020;Enero;YERBA MATE HIERBAS;Yerba Mate;Distribuidores;123928;19415;605;-15;104513;205
ene-20;2020;Enero;YERBA MATE HIERBAS;Yerba Mate;Grandes Mayoristas;1024;16523;5;155;-15499;205
ene-20;2020;Enero;YERBA MATE HIERBAS;Yerba Mate;Cadenas de Supermercados;3640;1873;26;18;1767;140
feb-20;2020;Febrero;YERBA MATE HIERBAS;Yerba Mate;Cadenas de Supermercados;2877027;1126514;13270;6930;1750513;217
feb-20;2020;Febrero;YERBA MATE HIERBAS;Yerba Mate;Distribuidores;1538348;1192260;7510;11063;346089;205
feb-20;2020;Febrero;YERBA MATE HIERBAS;Yerba Mate;Supermercados;712843;517783;3480;4799;195061;205
feb-20;2020;Febrero;YERBA MATE HIERBAS;Yerba Mate;Grandes Mayoristas;322512;197832;1485;1846;124681;217
feb-20;2020;Febrero;YERBA MATE HIERBAS;Yerba Mate;Mayoristas;118807;118292;580;1098;515;205
feb-20;2020;Febrero;YERBA MATE HIERBAS;Yerba Mate;Distribuidores;72718;40435;355;375;32283;205
feb-20;2020;Febrero;YERBA MATE HIERBAS;Yerba Mate;Grandes Mayoristas;34823;12930;170;120;21893;205
feb-20;2020;Febrero;YERBA MATE HIERBAS;Yerba Mate;Cadenas de Supermercados;4060;2903;29;27;1157;140
mar-20;2020;Marzo;YERBA MATE HIERBAS;Yerba Mate;Cadenas de Supermercados;3487689;2165335;16100;19295;1322354;217
mar-20;2020;Marzo;YERBA MATE HIERBAS;Yerba Mate;Distribuidores;2630146;1096774;12840;10834;1533371;205
mar-20;2020;Marzo;YERBA MATE HIERBAS;Yerba Mate;Supermercados;1017031;348961;4965;4304;668070;205
mar-20;2020;Marzo;YERBA MATE HIERBAS;Yerba Mate;Grandes Mayoristas;557038;479867;2465;4206;77171;226
mar-20;2020;Marzo;YERBA MATE HIERBAS;Yerba Mate;Mayoristas;445527;202339;2175;1850;243188;205
mar-20;2020;Marzo;YERBA MATE HIERBAS;Yerba Mate;Distribuidores;44041;24875;215;335;19166;205
mar-20;2020;Marzo;YERBA MATE HIERBAS;Yerba Mate;Grandes Mayoristas;25605;10834;125;95;14771;205
mar-20;2020;Marzo;YERBA MATE HIERBAS;Yerba Mate;Cadenas de Supermercados;1890;1492;14;14;398;140
abr-20;2020;Abril;YERBA MATE HIERBAS;Yerba Mate;Cadenas de Supermercados;1576147;1134256;7290;7136;441891;216
abr-20;2020;Abril;YERBA MATE HIERBAS;Yerba Mate;Distribuidores;2349515;1387859;11470;11947;961656;205
abr-20;2020;Abril;YERBA MATE HIERBAS;Yerba Mate;Supermercados;966845;476395;4720;3972;490449;205
abr-20;2020;Abril;YERBA MATE HIERBAS;Yerba Mate;Grandes Mayoristas;1380840;278271;5865;2384;1102569;235
abr-20;2020;Abril;YERBA MATE HIERBAS;Yerba Mate;Mayoristas;119831;79008;585;645;40823;205
abr-20;2020;Abril;YERBA MATE HIERBAS;Yerba Mate;Distribuidores;96275;59997;470;510;36278;205
abr-20;2020;Abril;YERBA MATE HIERBAS;Yerba Mate;Grandes Mayoristas;24581;6054;120;50;18526;205
abr-20;2020;Abril;YERBA MATE HIERBAS;Yerba Mate;Supermercados;966;586;5;5;380;193
abr-20;2020;Abril;YERBA MATE HIERBAS;Yerba Mate;Cadenas de Supermercados;2940;1624;21;14;1316;140
may-20;2020;Mayo;YERBA MATE HIERBAS;Yerba Mate;Cadenas de Supermercados;2637058;686811;12210;5638;1950247;216
may-20;2020;Mayo;YERBA MATE HIERBAS;Yerba Mate;Distribuidores;2648581;1580736;12930;12476;1067845;205
may-20;2020;Mayo;YERBA MATE HIERBAS;Yerba Mate;Supermercados;872618;529209;4260;4427;343409;205
may-20;2020;Mayo;YERBA MATE HIERBAS;Yerba Mate;Grandes Mayoristas;27223;307147;115;2411;-279925;237
may-20;2020;Mayo;YERBA MATE HIERBAS;Yerba Mate;Mayoristas;167969;78615;820;620;89354;205
may-20;2020;Mayo;YERBA MATE HIERBAS;Yerba Mate;Distribuidores;187429;115362;915;910;72066;205
may-20;2020;Mayo;YERBA MATE HIERBAS;Yerba Mate;Grandes Mayoristas;10242;6403;50;50;3839;205
may-20;2020;Mayo;YERBA MATE HIERBAS;Yerba Mate;Supermercados;97;62;1;1;34;193
may-20;2020;Mayo;YERBA MATE HIERBAS;Yerba Mate;Cadenas de Supermercados;2800;2497;20;20;303;140
jun-20;2020;Junio;YERBA MATE HIERBAS;Yerba Mate;Cadenas de Supermercados;1630085;1181336;7535;9074;448748;216
jun-20;2020;Junio;YERBA MATE HIERBAS;Yerba Mate;Distribuidores;3073624;1942572;15005;15040;1131052;205
jun-20;2020;Junio;YERBA MATE HIERBAS;Yerba Mate;Supermercados;937143;645057;4575;5048;292086;205
jun-20;2020;Junio;YERBA MATE HIERBAS;Yerba Mate;Grandes Mayoristas;604820;146697;2555;1105;458123;237
jun-20;2020;Junio;YERBA MATE HIERBAS;Yerba Mate;Mayoristas;170017;151449;830;1145;18568;205
jun-20;2020;Junio;YERBA MATE HIERBAS;Yerba Mate;Distribuidores;173090;134412;845;1030;38678;205
jun-20;2020;Junio;YERBA MATE HIERBAS;Yerba Mate;Grandes Mayoristas;10242;6651;50;50;3591;205
jun-20;2020;Junio;YERBA MATE HIERBAS;Yerba Mate;Cadenas de Supermercados;2800;2509;20;19;291;140
jul-20;2020;Julio;YERBA MATE HIERBAS;Yerba Mate;Cadenas de Supermercados;1070202;720340;4940;4960;349862;217
jul-20;2020;Julio;YERBA MATE HIERBAS;Yerba Mate;Distribuidores;2057921;1325862;9920;9071;732059;207
jul-20;2020;Julio;YERBA MATE HIERBAS;Yerba Mate;Supermercados;839427;587628;4030;4013;251800;208
jul-20;2020;Julio;YERBA MATE HIERBAS;Yerba Mate;Grandes Mayoristas;233169;152556;985;801;80613;237
jul-20;2020;Julio;YERBA MATE HIERBAS;Yerba Mate;Mayoristas;403060;255848;1940;1734;147212;208
jul-20;2020;Julio;YERBA MATE HIERBAS;Yerba Mate;Distribuidores;111858;196831;540;1340;-84973;207
jul-20;2020;Julio;YERBA MATE HIERBAS;Yerba Mate;Grandes Mayoristas;9264;6685;45;45;2579;206
jul-20;2020;Julio;YERBA MATE HIERBAS;Yerba Mate;Cadenas de Supermercados;3368;2814;20;20;554;173
ago-20;2020;Agosto;YERBA MATE HIERBAS;Yerba Mate;Cadenas de Supermercados;1272771;1216768;5630;7964;56002;226
ago-20;2020;Agosto;YERBA MATE HIERBAS;Yerba Mate;Distribuidores;1818839;1492867;8510;9742;325971;214
ago-20;2020;Agosto;YERBA MATE HIERBAS;Yerba Mate;Supermercados;956479;885684;4470;5782;70795;214
ago-20;2020;Agosto;YERBA MATE HIERBAS;Yerba Mate;Grandes Mayoristas;150422;378717;610;2498;-228295;247
ago-20;2020;Agosto;YERBA MATE HIERBAS;Yerba Mate;Mayoristas;237607;251947;1110;1640;-14340;214
ago-20;2020;Agosto;YERBA MATE HIERBAS;Yerba Mate;Distribuidores;36390;238087;170;1550;-201696;214
ago-20;2020;Agosto;YERBA MATE HIERBAS;Yerba Mate;Grandes Mayoristas;108100;96744;505;630;11356;214
